file,task,model,seed,step,eval_return
atari.sh-15675252-1.out,,unknown,-1,3250176,5.0
atari.sh-15675252-1.out,,unknown,-1,3300352,4.8
atari.sh-15675252-1.out,,unknown,-1,3350528,4.52
atari.sh-15675252-1.out,,unknown,-1,3400704,4.72
atari.sh-15675252-1.out,,unknown,-1,3450880,4.76
atari.sh-15675252-1.out,,unknown,-1,3500032,4.48
atari.sh-15675252-1.out,,unknown,-1,3550208,4.24
atari.sh-15675252-1.out,,unknown,-1,3600384,4.32
atari.sh-15675252-1.out,,unknown,-1,3650560,4.88
atari.sh-15675252-1.out,,unknown,-1,3700736,5.04
atari.sh-15675252-1.out,,unknown,-1,3750912,4.6
atari.sh-15675252-1.out,,unknown,-1,3800064,4.4
atari.sh-15675252-1.out,,unknown,-1,3850240,4.68
atari.sh-15675252-1.out,,unknown,-1,3900416,5.12
atari.sh-15675252-1.out,,unknown,-1,3950592,4.8
atari.sh-15675252-1.out,,unknown,-1,4000768,4.36
atari.sh-15675252-1.out,,unknown,-1,4050944,5.36
atari.sh-15675252-1.out,,unknown,-1,4100096,4.72
atari.sh-15675252-1.out,,unknown,-1,4150272,5.32
atari.sh-15675252-1.out,,unknown,-1,4200448,5.64
atari.sh-15675252-1.out,,unknown,-1,4250624,4.44
atari.sh-15675252-1.out,,unknown,-1,4300800,5.24
atari.sh-15675252-1.out,,unknown,-1,4350976,5.32
atari.sh-15675252-1.out,,unknown,-1,4400128,5.28
atari.sh-15675252-1.out,,unknown,-1,4450304,4.76
atari.sh-15675252-1.out,,unknown,-1,4500480,5.16
atari.sh-15675252-1.out,,unknown,-1,4550656,5.0
atari.sh-15675252-1.out,,unknown,-1,4600832,4.72
atari.sh-15675252-1.out,,unknown,-1,4651008,4.8
atari.sh-15675252-1.out,,unknown,-1,4700160,4.76
atari.sh-15675252-1.out,,unknown,-1,4750336,5.76
atari.sh-15675252-1.out,,unknown,-1,4800512,5.16
atari.sh-15675252-1.out,,unknown,-1,4850688,5.8
atari.sh-15675252-1.out,,unknown,-1,4900864,4.72
atari.sh-15675252-1.out,,unknown,-1,4950016,5.6
atari.sh-15675252-1.out,,unknown,-1,5000192,5.24
atari.sh-15675252-1.out,,unknown,-1,5050368,4.96
atari.sh-15675252-1.out,,unknown,-1,5100544,4.92
atari.sh-15675252-1.out,,unknown,-1,5150720,5.28
atari.sh-15675252-1.out,,unknown,-1,5200896,4.16
atari.sh-15675252-1.out,,unknown,-1,5250048,4.32
atari.sh-15675252-1.out,,unknown,-1,5300224,5.32
atari.sh-15675252-1.out,,unknown,-1,5350400,5.12
atari.sh-15675252-1.out,,unknown,-1,5400576,4.88
atari.sh-15675252-1.out,,unknown,-1,5450752,5.2
atari.sh-15675252-1.out,,unknown,-1,5500928,4.56
atari.sh-15675252-1.out,,unknown,-1,5550080,4.88
atari.sh-15675252-1.out,,unknown,-1,5600256,5.12
atari.sh-15675252-1.out,,unknown,-1,5650432,4.72
atari.sh-15675252-1.out,,unknown,-1,5700608,4.08
atari.sh-15675252-1.out,,unknown,-1,5750784,4.84
atari.sh-15675252-1.out,,unknown,-1,5800960,4.92
atari.sh-15675252-1.out,,unknown,-1,5850112,5.72
atari.sh-15675252-1.out,,unknown,-1,5900288,5.08
atari.sh-15675252-1.out,,unknown,-1,5950464,5.28
atari.sh-15675252-1.out,,unknown,-1,6000640,5.4
atari.sh-15675252-1.out,,unknown,-1,6050816,5.56
atari.sh-15675252-1.out,,unknown,-1,6100992,4.56
atari.sh-15675252-1.out,,unknown,-1,6150144,6.04
atari.sh-15675252-1.out,,unknown,-1,6200320,5.52
atari.sh-15675252-1.out,,unknown,-1,6250496,5.48
atari.sh-15675252-1.out,,unknown,-1,6300672,4.88
atari.sh-15675252-1.out,,unknown,-1,6350848,5.48
atari.sh-15675252-1.out,,unknown,-1,6400000,4.48
atari.sh-15675252-1.out,,unknown,-1,6450176,4.92
atari.sh-15675252-1.out,,unknown,-1,6500352,4.88
atari.sh-15675252-1.out,,unknown,-1,6550528,5.6
atari.sh-15675252-1.out,,unknown,-1,6600704,4.92
atari.sh-15675252-1.out,,unknown,-1,6650880,5.52
atari.sh-15675252-1.out,,unknown,-1,6700032,5.16
atari.sh-15675252-1.out,,unknown,-1,6750208,5.76
atari.sh-15675252-1.out,,unknown,-1,6800384,5.52
atari.sh-15675252-1.out,,unknown,-1,6850560,6.08
atari.sh-15675252-1.out,,unknown,-1,6900736,5.56
atari.sh-15675252-1.out,,unknown,-1,6950912,5.96
atari.sh-15675252-1.out,,unknown,-1,7000064,6.48
atari.sh-15675252-1.out,,unknown,-1,7050240,4.0
atari.sh-15675252-1.out,,unknown,-1,7100416,5.52
atari.sh-15675252-1.out,,unknown,-1,7150592,5.72
atari.sh-15675252-1.out,,unknown,-1,7200768,5.52
atari.sh-15675252-1.out,,unknown,-1,7250944,5.08
atari.sh-15675252-1.out,,unknown,-1,7300096,5.4
atari.sh-15675252-1.out,,unknown,-1,7350272,5.6
atari.sh-15675252-1.out,,unknown,-1,7400448,5.88
atari.sh-15675252-1.out,,unknown,-1,7450624,5.28
atari.sh-15675252-1.out,,unknown,-1,7500800,5.32
atari.sh-15675252-1.out,,unknown,-1,7550976,5.72
atari.sh-15675252-1.out,,unknown,-1,7600128,4.44
atari.sh-15675252-1.out,,unknown,-1,7650304,6.4
atari.sh-15675252-1.out,,unknown,-1,7700480,4.76
atari.sh-15675252-1.out,,unknown,-1,7750656,5.28
atari.sh-15675252-1.out,,unknown,-1,7800832,4.84
atari.sh-15675252-1.out,,unknown,-1,7851008,6.12
atari.sh-15675252-1.out,,unknown,-1,7900160,5.52
atari.sh-15675252-1.out,,unknown,-1,7950336,5.56
atari.sh-15675252-1.out,,unknown,-1,8000512,5.48
atari.sh-15675252-1.out,,unknown,-1,8050688,4.96
atari.sh-15675252-1.out,,unknown,-1,8100864,5.28
atari.sh-15675252-1.out,,unknown,-1,8150016,5.6
atari.sh-15675252-1.out,,unknown,-1,8200192,6.12
atari.sh-15675252-1.out,,unknown,-1,8250368,4.68
atari.sh-15675252-1.out,,unknown,-1,8300544,5.56
atari.sh-15675252-1.out,,unknown,-1,8350720,6.6
atari.sh-15675252-1.out,,unknown,-1,8400896,5.52
atari.sh-15675252-1.out,,unknown,-1,8450048,5.36
atari.sh-15675252-1.out,,unknown,-1,8500224,6.64
atari.sh-15675252-1.out,,unknown,-1,8550400,5.48
atari.sh-15675252-1.out,,unknown,-1,8600576,5.68
atari.sh-15675252-1.out,,unknown,-1,8650752,5.64
atari.sh-15675252-1.out,,unknown,-1,8700928,5.16
atari.sh-15675252-1.out,,unknown,-1,8750080,6.04
atari.sh-15675252-1.out,,unknown,-1,8800256,5.12
atari.sh-15675252-1.out,,unknown,-1,8850432,5.48
atari.sh-15675252-1.out,,unknown,-1,8900608,5.6
atari.sh-15675252-1.out,,unknown,-1,8950784,5.88
atari.sh-15675252-1.out,,unknown,-1,9000960,5.2
atari.sh-15675252-1.out,,unknown,-1,9050112,5.48
atari.sh-15675252-1.out,,unknown,-1,9100288,5.52
atari.sh-15675252-1.out,,unknown,-1,9150464,6.0
atari.sh-15675252-1.out,,unknown,-1,9200640,5.32
atari.sh-15675252-1.out,,unknown,-1,9250816,5.8
atari.sh-15675252-1.out,,unknown,-1,9300992,5.36
atari.sh-15675252-1.out,,unknown,-1,9350144,6.12
atari.sh-15675252-1.out,,unknown,-1,9400320,6.28
atari.sh-15675252-1.out,,unknown,-1,9450496,5.6
atari.sh-15675252-1.out,,unknown,-1,9500672,5.48
atari.sh-15675252-1.out,,unknown,-1,9550848,5.84
atari.sh-15675252-1.out,,unknown,-1,9600000,5.08
atari.sh-15675252-1.out,,unknown,-1,9650176,4.96
atari.sh-15675252-1.out,,unknown,-1,9700352,6.64
atari.sh-15675252-1.out,,unknown,-1,9750528,5.68
atari.sh-15675252-1.out,,unknown,-1,9800704,5.6
atari.sh-15675252-1.out,,unknown,-1,9850880,5.8
atari.sh-15675252-1.out,,unknown,-1,9900032,5.64
atari.sh-15675252-1.out,,unknown,-1,9950208,6.32
atari.sh-15675253-2.out,,unknown,-1,1024,1.36
atari.sh-15675253-2.out,,unknown,-1,50176,1.84
atari.sh-15675253-2.out,,unknown,-1,100352,2.64
atari.sh-15675253-2.out,,unknown,-1,150528,2.92
atari.sh-15675253-2.out,,unknown,-1,200704,3.16
atari.sh-15675253-2.out,,unknown,-1,250880,3.08
atari.sh-15675253-2.out,,unknown,-1,300032,3.4
atari.sh-15675253-2.out,,unknown,-1,350208,3.04
atari.sh-15675253-2.out,,unknown,-1,400384,3.44
atari.sh-15675253-2.out,,unknown,-1,450560,3.52
atari.sh-15675253-2.out,,unknown,-1,500736,3.28
atari.sh-15675253-2.out,,unknown,-1,550912,3.52
atari.sh-15675253-2.out,,unknown,-1,600064,3.28
atari.sh-15675253-2.out,,unknown,-1,650240,3.84
atari.sh-15675253-2.out,,unknown,-1,700416,3.68
atari.sh-15675253-2.out,,unknown,-1,750592,3.52
atari.sh-15675253-2.out,,unknown,-1,800768,3.52
atari.sh-15675253-2.out,,unknown,-1,850944,4.08
atari.sh-15675253-2.out,,unknown,-1,900096,3.48
atari.sh-15675253-2.out,,unknown,-1,950272,3.2
atari.sh-15675253-2.out,,unknown,-1,1000448,3.44
atari.sh-15675253-2.out,,unknown,-1,1050624,3.52
atari.sh-15675253-2.out,,unknown,-1,1100800,4.08
atari.sh-15675253-2.out,,unknown,-1,1150976,3.8
atari.sh-15675253-2.out,,unknown,-1,1200128,3.76
atari.sh-15675253-2.out,,unknown,-1,1250304,4.04
atari.sh-15675253-2.out,,unknown,-1,1300480,4.0
atari.sh-15675253-2.out,,unknown,-1,1350656,3.48
atari.sh-15675253-2.out,,unknown,-1,1400832,4.24
atari.sh-15675253-2.out,,unknown,-1,1451008,4.4
atari.sh-15675253-2.out,,unknown,-1,1500160,4.36
atari.sh-15675253-2.out,,unknown,-1,1550336,5.08
atari.sh-15675253-2.out,,unknown,-1,1600512,3.96
atari.sh-15675253-2.out,,unknown,-1,1650688,3.24
atari.sh-15675253-2.out,,unknown,-1,1700864,4.44
atari.sh-15675253-2.out,,unknown,-1,1750016,4.56
atari.sh-15675253-2.out,,unknown,-1,1800192,3.88
atari.sh-15675253-2.out,,unknown,-1,1850368,4.68
atari.sh-15675253-2.out,,unknown,-1,1900544,4.0
atari.sh-15675253-2.out,,unknown,-1,1950720,5.24
atari.sh-15675253-2.out,,unknown,-1,2000896,4.52
atari.sh-15675253-2.out,,unknown,-1,2050048,4.96
atari.sh-15675253-2.out,,unknown,-1,2100224,5.24
atari.sh-15675253-2.out,,unknown,-1,2150400,4.56
atari.sh-15675253-2.out,,unknown,-1,2200576,4.72
atari.sh-15675253-2.out,,unknown,-1,2250752,4.08
atari.sh-15675253-2.out,,unknown,-1,2300928,4.4
atari.sh-15675253-2.out,,unknown,-1,2350080,4.44
atari.sh-15675253-2.out,,unknown,-1,2400256,4.56
atari.sh-15675253-2.out,,unknown,-1,2450432,4.64
atari.sh-15675253-2.out,,unknown,-1,2500608,5.08
atari.sh-15675253-2.out,,unknown,-1,2550784,4.52
atari.sh-15675253-2.out,,unknown,-1,2600960,4.72
atari.sh-15675253-2.out,,unknown,-1,2650112,5.04
atari.sh-15675253-2.out,,unknown,-1,2700288,4.44
atari.sh-15675253-2.out,,unknown,-1,2750464,4.8
atari.sh-15675253-2.out,,unknown,-1,2800640,4.8
atari.sh-15675253-2.out,,unknown,-1,2850816,5.12
atari.sh-15675253-2.out,,unknown,-1,2900992,4.2
atari.sh-15675253-2.out,,unknown,-1,2950144,4.76
atari.sh-15675253-2.out,,unknown,-1,3000320,4.88
atari.sh-15675253-2.out,,unknown,-1,3050496,4.88
atari.sh-15675253-2.out,,unknown,-1,3100672,3.6
atari.sh-15675253-2.out,,unknown,-1,3150848,4.68
atari.sh-15675253-2.out,,unknown,-1,3200000,4.28
atari.sh-15675253-2.out,,unknown,-1,3250176,4.08
atari.sh-15675253-2.out,,unknown,-1,3300352,5.28
atari.sh-15675253-2.out,,unknown,-1,3350528,3.84
atari.sh-15675253-2.out,,unknown,-1,3400704,4.72
atari.sh-15675253-2.out,,unknown,-1,3450880,5.08
atari.sh-15675253-2.out,,unknown,-1,3500032,5.24
atari.sh-15675253-2.out,,unknown,-1,3550208,5.16
atari.sh-15675253-2.out,,unknown,-1,3600384,5.8
atari.sh-15675253-2.out,,unknown,-1,3650560,5.44
atari.sh-15675253-2.out,,unknown,-1,3700736,5.2
atari.sh-15675253-2.out,,unknown,-1,3750912,4.88
atari.sh-15675253-2.out,,unknown,-1,3800064,4.36
atari.sh-15675253-2.out,,unknown,-1,3850240,4.96
atari.sh-15675253-2.out,,unknown,-1,3900416,5.72
atari.sh-15675253-2.out,,unknown,-1,3950592,3.92
atari.sh-15675253-2.out,,unknown,-1,4000768,3.96
atari.sh-15675253-2.out,,unknown,-1,4050944,5.36
atari.sh-15675253-2.out,,unknown,-1,4100096,5.4
atari.sh-15675253-2.out,,unknown,-1,4150272,5.4
atari.sh-15675253-2.out,,unknown,-1,4200448,4.24
atari.sh-15675253-2.out,,unknown,-1,4250624,5.16
atari.sh-15675253-2.out,,unknown,-1,4300800,4.76
atari.sh-15675253-2.out,,unknown,-1,4350976,5.88
atari.sh-15675253-2.out,,unknown,-1,4400128,5.36
atari.sh-15675253-2.out,,unknown,-1,4450304,4.16
atari.sh-15675253-2.out,,unknown,-1,4500480,4.56
atari.sh-15675253-2.out,,unknown,-1,4550656,4.68
atari.sh-15675253-2.out,,unknown,-1,4600832,4.44
atari.sh-15675253-2.out,,unknown,-1,4651008,4.32
atari.sh-15675253-2.out,,unknown,-1,4700160,4.68
atari.sh-15675253-2.out,,unknown,-1,4750336,4.96
atari.sh-15675253-2.out,,unknown,-1,4800512,4.36
atari.sh-15675253-2.out,,unknown,-1,4850688,5.48
atari.sh-15675253-2.out,,unknown,-1,4900864,5.4
atari.sh-15675253-2.out,,unknown,-1,4950016,4.88
atari.sh-15675253-2.out,,unknown,-1,5000192,4.36
atari.sh-15675253-2.out,,unknown,-1,5050368,4.72
atari.sh-15675253-2.out,,unknown,-1,5100544,5.52
atari.sh-15675253-2.out,,unknown,-1,5150720,4.16
atari.sh-15675253-2.out,,unknown,-1,5200896,5.12
atari.sh-15675253-2.out,,unknown,-1,5250048,4.48
atari.sh-15675253-2.out,,unknown,-1,5300224,4.72
atari.sh-15675253-2.out,,unknown,-1,5350400,4.08
atari.sh-15675253-2.out,,unknown,-1,5400576,4.96
atari.sh-15675253-2.out,,unknown,-1,5450752,5.32
atari.sh-15675253-2.out,,unknown,-1,5500928,4.96
atari.sh-15675253-2.out,,unknown,-1,5550080,5.36
atari.sh-15675253-2.out,,unknown,-1,5600256,5.08
atari.sh-15675253-2.out,,unknown,-1,5650432,5.12
atari.sh-15675253-2.out,,unknown,-1,5700608,5.24
atari.sh-15675253-2.out,,unknown,-1,5750784,4.76
atari.sh-15675253-2.out,,unknown,-1,5800960,5.32
atari.sh-15675253-2.out,,unknown,-1,5850112,3.88
atari.sh-15675253-2.out,,unknown,-1,5900288,5.0
atari.sh-15675253-2.out,,unknown,-1,5950464,5.28
atari.sh-15675253-2.out,,unknown,-1,6000640,5.92
atari.sh-15675253-2.out,,unknown,-1,6050816,5.32
atari.sh-15675253-2.out,,unknown,-1,6100992,5.08
atari.sh-15675253-2.out,,unknown,-1,6150144,6.0
atari.sh-15675253-2.out,,unknown,-1,6200320,4.48
atari.sh-15675253-2.out,,unknown,-1,6250496,5.64
atari.sh-15675253-2.out,,unknown,-1,6300672,5.6
atari.sh-15675253-2.out,,unknown,-1,6350848,5.56
atari.sh-15675253-2.out,,unknown,-1,6400000,5.16
atari.sh-15675253-2.out,,unknown,-1,6450176,4.64
atari.sh-15675253-2.out,,unknown,-1,6500352,3.08
atari.sh-15675253-2.out,,unknown,-1,6550528,4.24
atari.sh-15675253-2.out,,unknown,-1,6600704,5.56
atari.sh-15675253-2.out,,unknown,-1,6650880,5.56
atari.sh-15675253-2.out,,unknown,-1,6700032,5.84
atari.sh-15675253-2.out,,unknown,-1,6750208,5.16
atari.sh-15675253-2.out,,unknown,-1,6800384,4.48
atari.sh-15675253-2.out,,unknown,-1,6850560,5.64
atari.sh-15675253-2.out,,unknown,-1,6900736,6.28
atari.sh-15675253-2.out,,unknown,-1,6950912,6.0
atari.sh-15675253-2.out,,unknown,-1,7000064,6.16
atari.sh-15675253-2.out,,unknown,-1,7050240,4.84
atari.sh-15675253-2.out,,unknown,-1,7100416,6.2
atari.sh-15675253-2.out,,unknown,-1,7150592,4.48
atari.sh-15675253-2.out,,unknown,-1,7200768,5.2
atari.sh-15675253-2.out,,unknown,-1,7250944,5.36
atari.sh-15675253-2.out,,unknown,-1,7300096,4.08
atari.sh-15675253-2.out,,unknown,-1,7350272,4.64
atari.sh-15675253-2.out,,unknown,-1,7400448,5.68
atari.sh-15675253-2.out,,unknown,-1,7450624,5.0
atari.sh-15675253-2.out,,unknown,-1,7500800,5.36
atari.sh-15675253-2.out,,unknown,-1,7550976,5.28
atari.sh-15675253-2.out,,unknown,-1,7600128,4.68
atari.sh-15675253-2.out,,unknown,-1,7650304,5.44
atari.sh-15675253-2.out,,unknown,-1,7700480,5.04
atari.sh-15675253-2.out,,unknown,-1,7750656,5.52
atari.sh-15675253-2.out,,unknown,-1,7800832,5.56
atari.sh-15675253-2.out,,unknown,-1,7851008,5.96
atari.sh-15675253-2.out,,unknown,-1,7900160,6.28
atari.sh-15675253-2.out,,unknown,-1,7950336,5.36
atari.sh-15675253-2.out,,unknown,-1,8000512,6.24
atari.sh-15675253-2.out,,unknown,-1,8050688,5.4
atari.sh-15675253-2.out,,unknown,-1,8100864,5.52
atari.sh-15675253-2.out,,unknown,-1,8150016,5.8
atari.sh-15675253-2.out,,unknown,-1,8200192,6.0
atari.sh-15675253-2.out,,unknown,-1,8250368,5.84
atari.sh-15675253-2.out,,unknown,-1,8300544,5.96
atari.sh-15675253-2.out,,unknown,-1,8350720,4.92
atari.sh-15675253-2.out,,unknown,-1,8400896,5.28
atari.sh-15675253-2.out,,unknown,-1,8450048,5.16
atari.sh-15675253-2.out,,unknown,-1,8500224,5.32
atari.sh-15675253-2.out,,unknown,-1,8550400,6.28
atari.sh-15675253-2.out,,unknown,-1,8600576,5.4
atari.sh-15675253-2.out,,unknown,-1,8650752,4.68
atari.sh-15675253-2.out,,unknown,-1,8700928,5.4
atari.sh-15675253-2.out,,unknown,-1,8750080,5.8
atari.sh-15675253-2.out,,unknown,-1,8800256,6.0
atari.sh-15675253-2.out,,unknown,-1,8850432,5.8
atari.sh-15675253-2.out,,unknown,-1,8900608,6.24
atari.sh-15675253-2.out,,unknown,-1,8950784,5.76
atari.sh-15675253-2.out,,unknown,-1,9000960,4.96
atari.sh-15675253-2.out,,unknown,-1,9050112,4.56
atari.sh-15675253-2.out,,unknown,-1,9100288,6.32
atari.sh-15675253-2.out,,unknown,-1,9150464,5.44
atari.sh-15675253-2.out,,unknown,-1,9200640,5.88
atari.sh-15675253-2.out,,unknown,-1,9250816,5.8
atari.sh-15675253-2.out,,unknown,-1,9300992,6.4
atari.sh-15675253-2.out,,unknown,-1,9350144,5.16
atari.sh-15675253-2.out,,unknown,-1,9400320,6.0
atari.sh-15675253-2.out,,unknown,-1,9450496,5.88
atari.sh-15675253-2.out,,unknown,-1,9500672,5.88
atari.sh-15675253-2.out,,unknown,-1,9550848,5.16
atari.sh-15675253-2.out,,unknown,-1,9600000,4.92
atari.sh-15675253-2.out,,unknown,-1,9650176,6.36
atari.sh-15675253-2.out,,unknown,-1,9700352,6.28
atari.sh-15675253-2.out,,unknown,-1,9750528,5.64
atari.sh-15675253-2.out,,unknown,-1,9800704,5.6
atari.sh-15675253-2.out,,unknown,-1,9850880,6.48
atari.sh-15675253-2.out,,unknown,-1,9900032,5.96
atari.sh-15675253-2.out,,unknown,-1,9950208,5.44
atari_equivariant.sh-15654610.out,,unknown,-1,1024,1.3
atari_equivariant.sh-15654610.out,,unknown,-1,50176,2.1
atari_equivariant.sh-15654610.out,,unknown,-1,100352,2.5
atari_equivariant.sh-15654610.out,,unknown,-1,150528,2.3
atari_equivariant.sh-15654610.out,,unknown,-1,200704,3.4
atari_equivariant.sh-15654610.out,,unknown,-1,250880,2.6
atari_equivariant.sh-15654610.out,,unknown,-1,300032,2.7
atari_equivariant.sh-15654610.out,,unknown,-1,350208,2.9
atari_equivariant.sh-15654610.out,,unknown,-1,400384,3.6
atari_equivariant.sh-15654610.out,,unknown,-1,450560,3.1
atari_equivariant.sh-15654610.out,,unknown,-1,500736,3.3
atari_equivariant.sh-15654610.out,,unknown,-1,550912,2.8
atari_equivariant.sh-15654610.out,,unknown,-1,600064,4.1
atari_equivariant.sh-15654610.out,,unknown,-1,650240,3.5
atari_equivariant.sh-15654610.out,,unknown,-1,700416,3.5
atari_equivariant.sh-15654610.out,,unknown,-1,750592,3.9
atari_equivariant.sh-15654610.out,,unknown,-1,800768,2.7
atari_equivariant.sh-15654610.out,,unknown,-1,850944,3.1
atari_equivariant.sh-15654610.out,,unknown,-1,900096,3.2
atari_equivariant.sh-15654610.out,,unknown,-1,950272,4.3
atari_equivariant.sh-15654610.out,,unknown,-1,1000448,4.0
atari_equivariant.sh-15654610.out,,unknown,-1,1050624,3.9
atari_equivariant.sh-15654610.out,,unknown,-1,1100800,4.1
atari_equivariant.sh-15654610.out,,unknown,-1,1150976,2.9
atari_equivariant.sh-15654610.out,,unknown,-1,1200128,4.0
atari_equivariant.sh-15654610.out,,unknown,-1,1250304,2.6
atari_equivariant.sh-15654610.out,,unknown,-1,1300480,3.0
atari_equivariant.sh-15654610.out,,unknown,-1,1350656,3.1
atari_equivariant.sh-15654610.out,,unknown,-1,1400832,2.8
atari_equivariant.sh-15654610.out,,unknown,-1,1451008,2.7
atari_equivariant.sh-15654610.out,,unknown,-1,1500160,4.4
atari_equivariant.sh-15654610.out,,unknown,-1,1550336,3.8
atari_equivariant.sh-15654610.out,,unknown,-1,1600512,3.3
atari_equivariant.sh-15654610.out,,unknown,-1,1650688,3.1
atari_equivariant.sh-15654610.out,,unknown,-1,1700864,3.7
atari_equivariant.sh-15654610.out,,unknown,-1,1750016,4.6
atari_equivariant.sh-15654610.out,,unknown,-1,1800192,4.3
atari_equivariant.sh-15654610.out,,unknown,-1,1850368,3.1
atari_equivariant.sh-15654610.out,,unknown,-1,1900544,3.3
atari_equivariant.sh-15654610.out,,unknown,-1,1950720,3.7
atari_equivariant.sh-15654610.out,,unknown,-1,2000896,3.2
atari_equivariant.sh-15654610.out,,unknown,-1,2050048,4.3
atari_equivariant.sh-15654610.out,,unknown,-1,2100224,3.1
atari_equivariant.sh-15654610.out,,unknown,-1,2150400,4.0
atari_equivariant.sh-15654610.out,,unknown,-1,2200576,3.3
atari_equivariant.sh-15654610.out,,unknown,-1,2250752,3.4
atari_equivariant.sh-15654610.out,,unknown,-1,2300928,4.5
atari_equivariant.sh-15654610.out,,unknown,-1,2350080,3.5
atari_equivariant.sh-15654610.out,,unknown,-1,2400256,3.0
atari_equivariant.sh-15654610.out,,unknown,-1,2450432,4.6
atari_equivariant.sh-15654610.out,,unknown,-1,2500608,4.7
atari_equivariant.sh-15654610.out,,unknown,-1,2550784,3.5
atari_equivariant.sh-15654610.out,,unknown,-1,2600960,4.3
atari_equivariant.sh-15654610.out,,unknown,-1,2650112,3.6
atari_equivariant.sh-15654610.out,,unknown,-1,2700288,3.3
atari_equivariant.sh-15654610.out,,unknown,-1,2750464,2.9
atari_equivariant.sh-15654610.out,,unknown,-1,2800640,4.2
atari_equivariant.sh-15654610.out,,unknown,-1,2850816,4.5
atari_equivariant.sh-15654610.out,,unknown,-1,2900992,5.0
atari_equivariant.sh-15654610.out,,unknown,-1,2950144,4.4
atari_equivariant.sh-15654610.out,,unknown,-1,3000320,4.1
atari_equivariant.sh-15654610.out,,unknown,-1,3050496,3.5
atari_equivariant.sh-15654610.out,,unknown,-1,3100672,4.1
atari_equivariant.sh-15654610.out,,unknown,-1,3150848,3.3
atari_equivariant.sh-15654610.out,,unknown,-1,3200000,3.5
atari_equivariant.sh-15654610.out,,unknown,-1,3250176,5.1
atari_equivariant.sh-15654610.out,,unknown,-1,3300352,4.7
atari_equivariant.sh-15654610.out,,unknown,-1,3350528,4.4
atari_equivariant.sh-15654610.out,,unknown,-1,3400704,3.6
atari_equivariant.sh-15654610.out,,unknown,-1,3450880,4.5
atari_equivariant.sh-15654610.out,,unknown,-1,3500032,5.5
atari_equivariant.sh-15654610.out,,unknown,-1,3550208,3.8
atari_equivariant.sh-15654610.out,,unknown,-1,3600384,3.9
atari_equivariant.sh-15654610.out,,unknown,-1,3650560,4.1
atari_equivariant.sh-15654610.out,,unknown,-1,3700736,4.1
atari_equivariant.sh-15654610.out,,unknown,-1,3750912,4.6
atari_equivariant.sh-15654610.out,,unknown,-1,3800064,4.1
atari_equivariant.sh-15654610.out,,unknown,-1,3850240,3.9
atari_equivariant.sh-15654610.out,,unknown,-1,3900416,4.2
atari_equivariant.sh-15654610.out,,unknown,-1,3950592,4.3
atari_equivariant.sh-15654610.out,,unknown,-1,4000768,5.5
atari_equivariant.sh-15654610.out,,unknown,-1,4050944,2.8
atari_equivariant.sh-15654610.out,,unknown,-1,4100096,4.3
atari_equivariant.sh-15654610.out,,unknown,-1,4150272,4.0
atari_equivariant.sh-15654610.out,,unknown,-1,4200448,4.0
atari_equivariant.sh-15654610.out,,unknown,-1,4250624,3.2
atari_equivariant.sh-15654610.out,,unknown,-1,4300800,3.5
atari_equivariant.sh-15654610.out,,unknown,-1,4350976,4.7
atari_equivariant.sh-15654610.out,,unknown,-1,4400128,2.8
atari_equivariant.sh-15654610.out,,unknown,-1,4450304,4.4
atari_equivariant.sh-15654610.out,,unknown,-1,4500480,2.5
atari_equivariant.sh-15654610.out,,unknown,-1,4550656,3.0
atari_equivariant.sh-15654610.out,,unknown,-1,4600832,3.2
atari_equivariant.sh-15654610.out,,unknown,-1,4651008,4.2
atari_equivariant.sh-15654610.out,,unknown,-1,4700160,3.2
atari_equivariant.sh-15654610.out,,unknown,-1,4750336,3.5
atari_equivariant.sh-15654610.out,,unknown,-1,4800512,4.0
atari_equivariant.sh-15654610.out,,unknown,-1,4850688,4.5
atari_equivariant.sh-15654610.out,,unknown,-1,4900864,4.3
atari_equivariant.sh-15654610.out,,unknown,-1,4950016,4.1
atari_equivariant.sh-15654610.out,,unknown,-1,5000192,4.5
atari_equivariant.sh-15654610.out,,unknown,-1,5050368,3.6
atari_equivariant.sh-15654610.out,,unknown,-1,5100544,4.8
atari_equivariant.sh-15654610.out,,unknown,-1,5150720,3.4
atari_equivariant.sh-15654610.out,,unknown,-1,5200896,4.9
atari_equivariant.sh-15654610.out,,unknown,-1,5250048,4.8
atari_equivariant.sh-15654610.out,,unknown,-1,5300224,4.3
atari_equivariant.sh-15654610.out,,unknown,-1,5350400,3.6
atari_equivariant.sh-15654610.out,,unknown,-1,5400576,4.3
atari_equivariant.sh-15654610.out,,unknown,-1,5450752,4.1
atari_equivariant.sh-15654610.out,,unknown,-1,5500928,3.8
atari_equivariant.sh-15654610.out,,unknown,-1,5550080,4.1
atari_equivariant.sh-15654610.out,,unknown,-1,5600256,3.2
atari_equivariant.sh-15654610.out,,unknown,-1,5650432,4.5
atari_equivariant.sh-15654610.out,,unknown,-1,5700608,2.7
atari_equivariant.sh-15654610.out,,unknown,-1,5750784,3.9
atari_equivariant.sh-15654610.out,,unknown,-1,5800960,3.5
atari_equivariant.sh-15654610.out,,unknown,-1,5850112,4.5
atari_equivariant.sh-15654610.out,,unknown,-1,5900288,5.1
atari_equivariant.sh-15654610.out,,unknown,-1,5950464,3.7
